# BEAST v1.8.4
# Generated Mon Nov 20 12:52:16 UTC 2023 [seed=1700484736418]
# -working -overwrite -beagle_off temp.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
119000	-46527.57042936093	-197.66431466197497	-46329.906114698955	0.1016502074521832	2.5708375335714932	3.359114870613739	0.3511641084088704	0.19043731672249775	0.23029645281877803	0.22810212204985386	1.0	-46329.906114698955	-194.3519849776308
120000	-46505.66898132386	-197.12968703277886	-46308.539294291084	0.10287984582639632	2.529847360340579	3.359114870613739	0.3511641084088704	0.19043731672249775	0.23029645281877803	0.22810212204985386	1.0	-46308.539294291084	-193.83343011376272
121000	-46510.542411958086	-196.1834263724187	-46314.35898558567	0.10056648864241587	2.5236486307346206	3.6917488406921093	0.3511641084088704	0.19043731672249775	0.23029645281877803	0.22810212204985386	1.0	-46314.35898558567	-192.77955511454832
122000	-46493.189637759635	-197.99708467415698	-46295.19255308548	0.10240440541739665	2.4884859518216205	3.5868246150669565	0.3511641084088704	0.19043731672249775	0.23029645281877803	0.22810212204985386	1.0	-46295.19255308548	-194.64146012252658
123000	-46495.3115573542	-196.53533937931417	-46298.77621797489	0.10128781917714187	2.6718073361934733	3.551530771783492	0.3511641084088704	0.19043731672249775	0.23029645281877803	0.22810212204985386	1.0	-46298.77621797489	-193.12024619205235
124000	-46490.51826309319	-198.67539293372417	-46291.84287015947	0.10101746538473523	2.8649948935578045	3.551530771783492	0.3559983966481777	0.19043731672249775	0.23029645281877803	0.22326783381054657	1.0	-46291.84287015947	-195.19048832700727
125000	-46494.67151603537	-197.36235309215698	-46297.30916294322	0.10641785881353574	2.4552230567020787	3.5339709791249474	0.3559983966481777	0.19043731672249775	0.23029645281877803	0.22326783381054657	1.0	-46297.30916294322	-194.0375943052861
126000	-46492.98802018295	-197.91032473931537	-46295.07769544364	0.10205604450113591	2.4866563704094844	3.5339709791249474	0.3559983966481777	0.19043731672249775	0.23029645281877803	0.22326783381054657	1.0	-46295.07769544364	-194.57284458273776
127000	-46503.619139967224	-195.36472818439225	-46308.25441178283	0.1047492204869155	2.63698132613384	3.5339709791249474	0.3559983966481777	0.19043731672249775	0.23029645281877803	0.22326783381054657	1.0	-46308.25441178283	-191.96855218690283
128000	-46494.95015095146	-197.25925324263235	-46297.690897708824	0.10111441933575283	2.289774558670926	3.5596194000764303	0.3559983966481777	0.19043731672249775	0.23029645281877803	0.22326783381054657	1.0	-46297.690897708824	-193.99579597683842
129000	-46491.959221566074	-196.73259059389295	-46295.22663097218	0.10566551947866122	2.5933478029071013	3.5596194000764303	0.3559983966481777	0.19043731672249775	0.23029645281877803	0.22326783381054657	1.0	-46295.22663097218	-193.34463706579004
130000	-46492.47378412944	-196.10197091452574	-46296.371813214915	0.10431414561971313	2.5810832754990307	3.5596194000764303	0.3559983966481777	0.18609095229498138	0.2305054212372631	0.2274052298195779	1.0	-46296.371813214915	-192.71875783042117
131000	-46484.04394222119	-196.99325196879357	-46287.0506902524	0.10446831497558373	2.5933020851967425	3.5300134680867887	0.3559983966481777	0.18609095229498138	0.2305054212372631	0.2274052298195779	1.0	-46287.0506902524	-193.61508705517758
132000	-46497.41515395123	-197.2367889989214	-46300.17836495231	0.10413138358258851	2.67063766760153	3.5300134680867887	0.3559983966481777	0.18609095229498138	0.2305054212372631	0.2274052298195779	1.0	-46300.17836495231	-193.8292388146304
133000	-46494.263804774644	-196.33180669100605	-46297.93199808364	0.0989390489537689	2.960392284027986	3.5300134680867887	0.35836002421013	0.18609095229498138	0.2305054212372631	0.2250436022576255	1.0	-46297.93199808364	-192.82125198948697
134000	-46503.79082038254	-197.74345762355145	-46306.04736275899	0.10439321455087146	2.6634274662894843	3.5300134680867887	0.35836002421013	0.18609095229498138	0.2305054212372631	0.2250436022576255	1.0	-46306.04736275899	-194.33861089545098
135000	-46484.5101790917	-195.15673833336965	-46289.353440758336	0.09793520572824775	2.7800044657550504	3.5300134680867887	0.35836002421013	0.18609095229498138	0.2305054212372631	0.2250436022576255	1.0	-46289.353440758336	-191.7090528857053
136000	-46506.64348329747	-197.8287005906013	-46308.81478270687	0.10234759570439447	3.0468628458042066	3.5300134680867887	0.35836002421013	0.18609095229498138	0.2305054212372631	0.2250436022576255	1.0	-46308.81478270687	-194.2893551908982
137000	-46516.611904061276	-200.01768347210125	-46316.59422058918	0.10255019156842599	2.137800378910212	3.7134190402925866	0.35836002421013	0.18609095229498138	0.2305054212372631	0.2250436022576255	1.0	-46316.59422058918	-196.7727302200239
138000	-46491.69528219071	-196.12687456369596	-46295.56840762701	0.10430618782187297	2.680794594539325	3.7134190402925866	0.35836002421013	0.18609095229498138	0.2305054212372631	0.2250436022576255	1.0	-46295.56840762701	-192.6555855106415
139000	-46497.76992615194	-197.2805136453715	-46300.48941250657	0.1032399045304712	2.609066189213046	3.7134190402925866	0.345994733025548	0.18609095229498138	0.2386674473701753	0.2292468673092953	1.0	-46300.48941250657	-193.83634545799023
140000	-46503.37095797519	-197.381866252669	-46305.98909172252	0.10177918853967118	2.6627089982189576	3.7134190402925866	0.345994733025548	0.18609095229498138	0.2386674473701753	0.2292468673092953	1.0	-46305.98909172252	-193.91734641575394
141000	-46494.39522264229	-198.38503427017943	-46296.010188372114	0.1036617701871212	2.431738945092278	3.7134190402925866	0.345994733025548	0.18609095229498138	0.2386674473701753	0.2292468673092953	1.0	-46296.010188372114	-195.01125184151658
142000	-46506.221628461055	-197.78048782613422	-46308.44114063492	0.10052828599062344	2.750801362593966	3.7134190402925866	0.345994733025548	0.18609095229498138	0.23799765606327775	0.22991665861619287	1.0	-46308.44114063492	-194.2834197403496
143000	-46522.94849093185	-199.9939196298857	-46322.95457130196	0.10712336159760324	3.0420152432766026	3.7134190402925866	0.345994733025548	0.18609095229498138	0.23799765606327775	0.22991665861619287	1.0	-46322.95457130196	-196.3962236131455
144000	-46500.70173270321	-198.08689288583145	-46302.614839817375	0.10059468776506919	2.7230576354353846	3.3662758243820963	0.345994733025548	0.18609095229498138	0.23799765606327775	0.22991665861619287	1.0	-46302.614839817375	-194.71462008136163
145000	-46505.30424145242	-199.13893714395044	-46306.165304308466	0.10217811074776219	2.994350733959982	3.3662758243820963	0.345994733025548	0.18609095229498138	0.23799765606327775	0.22991665861619287	1.0	-46306.165304308466	-195.6716922943539
146000	-46504.04139283978	-197.72194500054798	-46306.31944783923	0.10713815414443577	2.6541187788669567	3.481150581758034	0.345994733025548	0.18609095229498138	0.23799765606327775	0.22991665861619287	1.0	-46306.31944783923	-194.33680707637208
147000	-46495.783082496804	-198.99686447772652	-46296.78621801908	0.10083426885161706	3.176200348681801	3.481150581758034	0.34369133420819503	0.18609095229498138	0.23799765606327775	0.23222005743354585	1.0	-46296.78621801908	-195.43215361964496
148000	-46500.53617649883	-196.75084126847278	-46303.78533523036	0.10457266519616529	2.294126187124313	3.481150581758034	0.34369133420819503	0.18609095229498138	0.23799765606327775	0.23222005743354585	1.0	-46303.78533523036	-193.51146400920604
149000	-46505.841262404414	-199.2260898499968	-46306.61517255442	0.11069000932819845	2.4577963482813763	3.5447600197094764	0.34766962513560995	0.18609095229498138	0.23799765606327775	0.22824176650613093	1.0	-46306.61517255442	-195.89672028688545
150000	-46500.55842921223	-195.79050520773188	-46304.767924004496	0.10345268559283782	2.6452275117988426	3.5447600197094764	0.34766962513560995	0.18609095229498138	0.23799765606327775	0.22824176650613093	1.0	-46304.767924004496	-192.38764372230648
151000	-46486.613454314785	-199.7042307467301	-46286.90922356806	0.10470449096543719	3.2642122674005947	3.5447600197094764	0.34766962513560995	0.18609095229498138	0.23799765606327775	0.22824176650613093	1.0	-46286.90922356806	-196.09110787082687
152000	-46497.69258236115	-198.81827753184055	-46298.87430482931	0.10475133392223238	2.986428331181087	3.5447600197094764	0.353644059639442	0.18609095229498138	0.23799765606327775	0.22226733200229887	1.0	-46298.87430482931	-195.29409498852246
153000	-46486.201415895266	-197.3566700691727	-46288.84474582609	0.10285172963493454	2.8639272574993986	3.5447600197094764	0.35356970196721815	0.1861653099672052	0.22848426089302667	0.23178072717254994	1.0	-46288.84474582609	-193.87437181130338
154000	-46501.92157385343	-195.73836231030103	-46306.18321154313	0.10400082548102425	2.6822921395914094	3.5447600197094764	0.35356970196721815	0.1861653099672052	0.22848426089302667	0.23178072717254994	1.0	-46306.18321154313	-192.32158619734008
155000	-46513.423637329746	-198.3404634107312	-46315.08317391902	0.10791548777305625	2.411943351556149	3.5447600197094764	0.35356970196721815	0.1861653099672052	0.22848426089302667	0.23178072717254994	1.0	-46315.08317391902	-195.02992621021858
156000	-46499.34889310237	-197.16543272383456	-46302.18346037853	0.10434557950757432	2.6944967501206087	3.5447600197094764	0.35356970196721815	0.19269005074448758	0.22848426089302667	0.22525598639526756	1.0	-46302.18346037853	-193.7441168635485
157000	-46489.53111705586	-197.2321215889031	-46292.29899546696	0.10519950215842812	2.7738101536789683	3.5447600197094764	0.35356970196721815	0.19269005074448758	0.22848426089302667	0.22525598639526756	1.0	-46292.29899546696	-193.78179529909204
158000	-46493.01973047305	-194.55357470479228	-46298.466155768256	0.10358275454422362	2.5820433435129986	3.5447600197094764	0.35255274848465273	0.19269005074448758	0.2295012143755921	0.22525598639526756	1.0	-46298.466155768256	-191.1748892176992
159000	-46500.74081556413	-197.20558253270408	-46303.53523303143	0.10245786593245615	2.9419590258813417	3.5447600197094764	0.35255274848465273	0.19269005074448758	0.2295012143755921	0.22525598639526756	1.0	-46303.53523303143	-193.69640242991122
160000	-46483.93023725577	-195.40972028050444	-46288.520516975266	0.10144152701507933	2.877488850613333	3.5447600197094764	0.35255274848465273	0.19269005074448758	0.2295012143755921	0.22525598639526756	1.0	-46288.520516975266	-191.922697885565
161000	-46490.269099197525	-194.54390808566976	-46295.72519111186	0.10207038928819932	2.379419290556786	3.5447600197094764	0.35255274848465273	0.19269005074448758	0.2295012143755921	0.22525598639526756	1.0	-46295.72519111186	-191.2469472153112
162000	-46485.27738579243	-196.57954346752885	-46288.6978423249	0.10319439055345613	2.4125890657342683	3.5447600197094764	0.35255274848465273	0.19269005074448758	0.2295012143755921	0.22525598639526756	1.0	-46288.6978423249	-193.26873858752893
163000	-46495.0363713461	-197.36011471130905	-46297.67625663479	0.10043391250489214	2.547559099398293	3.5447600197094764	0.3484128224556167	0.19269005074448758	0.23364114040462813	0.22525598639526756	1.0	-46297.67625663479	-193.99487461847337
164000	-46497.24520253614	-195.72377037131147	-46301.52143216483	0.10192976342734152	2.6217322221656736	3.5447600197094764	0.3484128224556167	0.19269005074448758	0.2388407015109428	0.2200564252889529	1.0	-46301.52143216483	-192.3298307104945
165000	-46492.61027523447	-196.14333685716102	-46296.46693837731	0.10328026465420534	2.656888066544922	3.5447600197094764	0.3484128224556167	0.19269005074448758	0.2388407015109428	0.2200564252889529	1.0	-46296.46693837731	-192.73607691101822
166000	-46486.612485619866	-196.78469390585323	-46289.827791714015	0.1021747566931676	2.7424171212889146	3.4689410620568237	0.3484128224556167	0.19269005074448758	0.2388407015109428	0.2200564252889529	1.0	-46289.827791714015	-193.370894744686
167000	-46488.577423347095	-196.19542247994792	-46292.38200086715	0.10678002529177648	2.388910134716116	3.4689410620568237	0.3484128224556167	0.19269005074448758	0.2388407015109428	0.2200564252889529	1.0	-46292.38200086715	-192.91962575999972
168000	-46495.784717954426	-196.07532179714696	-46299.709396157275	0.10724580737695551	2.8526736204132526	3.4689410620568237	0.3484128224556167	0.19269005074448758	0.2388407015109428	0.2200564252889529	1.0	-46299.709396157275	-192.62210566160488
169000	-46495.143519686615	-196.72776752025368	-46298.41575216636	0.10451541073631031	2.3211321814255736	3.4689410620568237	0.3484128224556167	0.19269005074448758	0.2388407015109428	0.2200564252889529	1.0	-46298.41575216636	-193.4807529757898
170000	-46498.06942610576	-199.0869838077799	-46298.98244229798	0.10205093293710053	3.412460844620461	3.4689410620568237	0.3484128224556167	0.19269005074448758	0.2388407015109428	0.2200564252889529	1.0	-46298.98244229798	-195.45459065285027
171000	-46508.90537839497	-196.80622799284404	-46312.09915040213	0.10759272186896891	2.312564588003268	3.4689410620568237	0.3484128224556167	0.19269005074448758	0.2388407015109428	0.2200564252889529	1.0	-46312.09915040213	-193.562911404294
172000	-46505.11163398805	-194.19537292020672	-46310.91626106784	0.10432815705221384	2.7264283290665285	3.4689410620568237	0.35825614413239903	0.18284672906770527	0.2388407015109428	0.2200564252889529	1.0	-46310.91626106784	-190.78742100337018
173000	-46509.40363803226	-196.86292716033972	-46312.540710871916	0.11023985868602808	2.966811130139812	3.4689410620568237	0.35825614413239903	0.18284672906770527	0.23164010572095275	0.22725702107894294	1.0	-46312.540710871916	-193.37048000931432
174000	-46486.360402924765	-195.46162647534484	-46290.89877644942	0.10032544404431282	2.361280338257344	3.4689410620568237	0.35825614413239903	0.18284672906770527	0.23164010572095275	0.22725702107894294	1.0	-46290.89877644942	-192.19746301861704
175000	-46495.870389356576	-197.78103347391013	-46298.089355882665	0.10315875377321294	2.9600817399844352	3.5670924947420777	0.35825614413239903	0.18284672906770527	0.23164010572095275	0.22725702107894294	1.0	-46298.089355882665	-194.25835214433158
176000	-46494.223209814	-195.28057969297143	-46298.94263012103	0.10210293331310558	2.2659415940386256	3.5670924947420777	0.35825614413239903	0.18284672906770527	0.23164010572095275	0.22725702107894294	1.0	-46298.94263012103	-192.0251248588503
177000	-46494.40040201542	-195.84300964244875	-46298.55739237297	0.10415889152866427	2.8598652295065876	3.5670924947420777	0.35825614413239903	0.18284672906770527	0.23164010572095275	0.22725702107894294	1.0	-46298.55739237297	-192.35477069451318
178000	-46506.37760118762	-195.9068797259041	-46310.470721461716	0.10348714201110418	2.471771990150118	3.5670924947420777	0.35825614413239903	0.18284672906770527	0.23164010572095275	0.22725702107894294	1.0	-46310.470721461716	-192.56447998079278
179000	-46496.91143522975	-196.7816154744921	-46300.12981975525	0.10273473203500111	2.3597738723465578	3.5670924947420777	0.35825614413239903	0.18694775931425042	0.2275390754744076	0.22725702107894294	1.0	-46300.12981975525	-193.48558523008336
180000	-46505.96067055126	-197.76583441588804	-46308.19483613538	0.10953386671375785	2.7592604380236785	3.4717650827976683	0.35825614413239903	0.18694775931425042	0.2275390754744076	0.22725702107894294	1.0	-46308.19483613538	-194.34497129503214
181000	-46499.563120919884	-195.6730982300678	-46303.89002268982	0.10596565256332517	2.6923494038281883	3.4717650827976683	0.35825614413239903	0.18694775931425042	0.2275390754744076	0.22725702107894294	1.0	-46303.89002268982	-192.27678359903788
182000	-46499.14771082414	-196.7107269528274	-46302.43698387131	0.10193336433258007	2.7446242729249875	3.4717650827976683	0.35825614413239903	0.18694775931425042	0.2275390754744076	0.22725702107894294	1.0	-46302.43698387131	-193.29518232985717
183000	-46497.490286732485	-196.31058828109286	-46301.17969845139	0.10392843604091859	2.622993793079947	3.4717650827976683	0.35825614413239903	0.18694775931425042	0.2275390754744076	0.22725702107894294	1.0	-46301.17969845139	-192.94037151228324
184000	-46497.65316666255	-196.43078852842805	-46301.22237813412	0.11353987555667087	2.5658511674415245	3.4717650827976683	0.35825614413239903	0.18295390470710113	0.23415485039217254	0.2246351007683273	1.0	-46301.22237813412	-193.08259783142168
185000	-46501.83586836281	-197.18780951586035	-46304.64805884695	0.0996404417898905	2.704986565981074	3.4717650827976683	0.35825614413239903	0.18036588465590928	0.23415485039217254	0.22722312081951915	1.0	-46304.64805884695	-193.78681213566824
